                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     208                                      915                  1.5000000000000000E+001                  2.0000000000000000E-002                  8.7078475801052205E+004                  7.3106732617185889E+003                  3.0815753282719645E+004                  1.9581230371295886E+004                  4.9093904390292442E+000                 -5.7355610259547030E+000                  6.9858905541420702E-001                  1.8030019424232248E-007                  2.8086489937082765E-001                  6.4479597794221856E-005                  5.0815637845171395E-003                  9.2375752793289970E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0492335180451267E+001                  2.6136334747590891E-004                  4.2043309958056714E+000                  3.2698469894794469E-002                  3.7992406217914672E-002                  1.3994789048591352E-001                  3.1275366358125570E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8109478314958775E+004                  5.5118307957130331E+004                  7.6603970820896393E+006                  1.9589463235032505E+004                  1.9589463235032505E+004                  1.1292465878280990E-029                  1.3662317849445192E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7479877079392852E+012                               "r23.05.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20231122"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  6.9102757248957225E-001                  4.4903527830806631E+000                 -8.9066256329606812E+000                  3.8573370513075314E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8181574079157910E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  6.9100670453783286E-001                  4.4949538728346887E+000                 -8.8765405557161490E+000                  3.8869426403786815E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9485771208224041E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999956122E+001                  6.9096920922559912E-001                  4.4994805486385285E+000                 -8.8496592729379788E+000                  3.9143243268355334E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0730025854619258E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999941682E+001                  6.9095158344423868E-001                  4.5024776504708113E+000                 -8.8330686797272318E+000                  3.9316671680250033E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1537289494922192E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999927242E+001                  6.9093461626394093E-001                  4.5069375537536711E+000                 -8.8099298413137230E+000                  3.9564519712536979E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.2715942082969545E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999898362E+001                  6.9090243711521837E-001                  4.5128058006659586E+000                 -8.7819040696566706E+000                  3.9874495994761725E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.4230233977036393E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999869486E+001                  6.9087226246044242E-001                  4.5173178312740063E+000                 -8.7619357447317956E+000                  4.0102213765365944E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5370365641278137E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999853239E+001                  6.9085604935922040E-001                  4.5205270356494749E+000                 -8.7484843384580202E+000                  4.0259101904414241E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.6168490863021316E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999836994E+001                  6.9084032899557002E-001                  4.5252771952351347E+000                 -8.7296067802481243E+000                  4.0484325361926778E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.7331093942923274E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
