                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      524                  1.5000000000000000E+001                  2.0000000000000000E-002                  2.2999894897960926E+003                  2.0993826020990667E+002                  4.4846285308597671E+003                  4.3957822257138632E+003                  1.0982931984234470E+002                 -1.0705932418906208E+001                  7.0000000000000007E-001                  2.9797635251138482E-005                  2.7997020236474890E-001                  3.4468833607861379E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0499999999999998E+001                  4.4696452876707770E-004                  4.1995530354712329E+000                  5.1703250411792051E-002                  1.5155141114004110E-002                  1.4070791467724322E-001                  3.1275366358125549E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9743280579403397E+006                  1.0975112069683380E+004                  3.4123619482910216E+007                  1.0199590604267462E-013                  1.0199590604267462E-013                  0.0000000000000000E+000                  4.0805114700508455E-015                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.2582148323189178E+010                               "r23.05.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20231122"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.0407182940843840E+000                  3.6517264962907614E+000                 -8.1971494272190082E+000                  3.2586977025851347E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3141882255877715E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.0407182937205532E+000                  3.6517265969167965E+000                 -8.1971487229193798E+000                  3.2586985073661507E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.3142033316727727E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999927242E+001                  2.0407182923195983E+000                  3.6517267566786260E+000                 -8.1971476047222396E+000                  3.2586997850954722E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.3142273152386042E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999869484E+001                  2.0407182909186465E+000                  3.6517270162918440E+000                 -8.1971457876601317E+000                  3.2587018613976242E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3142662884879725E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999739527E+001                  2.0407182877665178E+000                  3.6517273757571980E+000                 -8.1971432717452011E+000                  3.2587047362612247E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3143202513485032E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999609571E+001                  2.0407182846144103E+000                  3.6517278550454142E+000                 -8.1971399172225539E+000                  3.2587085693832023E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.3143922016594007E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999392978E+001                  2.0407182793609366E+000                  3.6517284541581483E+000                 -8.1971357241191001E+000                  3.2587133607383310E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.3144821392602595E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999176381E+001                  2.0407182741075118E+000                  3.6517294726533529E+000                 -8.1971285959678166E+000                  3.2587215059211241E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.3146350325025241E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999998656556E+001                  2.0407182614995012E+000                  3.6517309105433458E+000                 -8.1971185329688101E+000                  3.2587330047439944E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.3148508801941626E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
