                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     305                                     1048                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0779792563557021E+007                  1.3049429247789237E+003                  2.6175965008588711E+004                  4.2272531365602816E+004                  9.9971655859933133E+000                 -5.8110715532489783E+000                  9.6905898150682391E-004                  1.4748848498281768E-015                  9.7964580600664153E-001                  2.5323463819182943E-004                  1.2766244677369072E-002                  2.0340944315853446E-004                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  7.5730509382611819E+000                  2.2417574936854819E-004                  7.1282016999576676E+000                  2.3969153219803429E-002                  9.0205732339508155E-002                  9.1914606675508909E-002                  3.1275366358125549E-002                  3.1032541444844397E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1682073752572731E+004                  1.2538000585113403E+004                  3.5484035413610251E+006                  3.8254418909326392E+004                  3.8254418909326399E+004                  7.0212109515619287E-019                  2.6034326509762905E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.4018438180370706E+014                               "r23.05.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20231122"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  9.9987688551505127E-001                  4.4181528521060782E+000                 -9.3186758687163120E+000                  3.4454086105867052E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0399580892014643E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  9.9987050346226658E-001                  4.4188836874413822E+000                 -9.3136125344767677E+000                  3.4499841683990131E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.1225173450371834E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999956122E+001                  9.9985835784663601E-001                  4.4196034891632703E+000                 -9.3086952602301594E+000                  3.4544549917905876E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2036216537880564E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999941682E+001                  9.9985235303361519E-001                  4.4200825110952815E+000                 -9.3054614519185179E+000                  3.4574103373573104E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2574620348804643E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999927242E+001                  9.9984639252076746E-001                  4.4207997551162723E+000                 -9.3006756167304196E+000                  3.4618062265609661E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.3378817881378170E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999898362E+001                  9.9983460141822367E-001                  4.4222888373024398E+000                 -9.2909459510882559E+000                  3.4708248336625678E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.5041341353256337E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999836994E+001                  9.9981009735370052E-001                  4.4243602584973392E+000                 -9.2778360180752593E+000                  3.4831470364083787E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.7341182945783583E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999772017E+001                  9.9978491905962974E-001                  4.4270014664291395E+000                 -9.2617981501210274E+000                  3.4984963770651167E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.0250738537241777E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999674550E+001                  9.9974851313476543E-001                  4.4296135226403868E+000                 -9.2465856997394837E+000                  3.5133265795249464E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.3111636806347465E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
