                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      489                  1.5000000000000000E+001                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.1483953294893436E+003                  9.0319551694671445E+003                  1.8398557492800319E+002                 -1.1964353555981123E+001                  7.0000000000000007E-001                  2.9797635251138482E-005                  2.7997020236474890E-001                  3.4468833607861379E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0499999999999998E+001                  4.4696452876707770E-004                  4.1995530354712329E+000                  5.1703250411792051E-002                  1.5155141114004110E-002                  1.4070791467724322E-001                  3.1275366358125549E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4489214661743073E+006                  3.1885841196704378E+003                  1.6607699793183267E+007                  1.4283792701580369E-017                  1.4283792701580369E-017                  0.0000000000000000E+000                  5.7144623521556638E-019                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r23.05.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20231122"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.2647837742337185E+000                  3.6178801410959385E+000                 -8.3919684080457522E+000                  3.0300462964408643E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9472007561561835E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.2647837741125123E+000                  3.6178801627295494E+000                 -8.3919682566416398E+000                  3.0300464694493972E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9472028296022620E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999927242E+001                  2.2647837736458025E+000                  3.6178801970767487E+000                 -8.3919680162609538E+000                  3.0300467441309373E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9472061215644770E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999869484E+001                  2.2647837731790927E+000                  3.6178802528909646E+000                 -8.3919676256427262E+000                  3.0300471904880730E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9472114710016540E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999739527E+001                  2.2647837721289958E+000                  3.6178803301722411E+000                 -8.3919670847875256E+000                  3.0300478085202771E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9472188779115671E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999609571E+001                  2.2647837710789016E+000                  3.6178804332140113E+000                 -8.3919663636486881E+000                  3.0300486325618570E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.9472287537862134E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999392978E+001                  2.2647837693287478E+000                  3.6178805620163774E+000                 -8.3919654622274820E+000                  3.0300496626116469E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.9472410986205241E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999176381E+001                  2.2647837675785936E+000                  3.6178807809806313E+000                 -8.3919639298172424E+000                  3.0300514136907175E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  5.9472620848180826E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999998656556E+001                  2.2647837633782455E+000                  3.6178810901075265E+000                 -8.3919617664273876E+000                  3.0300538857904180E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  5.9472917123414070E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999998136731E+001                  2.2647837591779156E+000                  3.6178815194515703E+000                 -8.3919587617436289E+000                  3.0300573192390110E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9473328615904079E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999997212594E+001                  2.2647837517107163E+000                  3.6178820690147391E+000                 -8.3919549157905653E+000                  3.0300617140139106E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9473855324673810E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999996288459E+001                  2.2647837442435832E+000                  3.6178828933633023E+000                 -8.3919491469478213E+000                  3.0300683060933227E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  5.9474645384680520E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999994440188E+001                  2.2647837293095110E+000                  3.6178839925059263E+000                 -8.3919414553233533E+000                  3.0300770953781004E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  5.9475698791633780E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
